Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,Return on Equity,Return on Assets,Net Profit Margin,5Y Avg EBITDA Margin,EBITDA Margin,1Y Return vs Nifty,5Y CAGR,Debt to Equity,Long Term Debt to Equity
Nippon India Liquid Bees ETF,LIQUIDBEES,Debt,2580.8388,999.99,,,,,,,-16.099752034726,-0.0002000007999991,,
Kirloskar Oil Engines Ltd,KIRLOSENG,Industrial Machinery,2577.94319007,145.2,13.2229338842327,10.6323453221716,5.94791909780538,5.86771163459831,11.6400926383163,12.1525677257802,-30.7622842122164,-18.3023377753354,43.8594483232231,22.052503979939
Ashoka Buildcon Ltd,ASHOKA,Construction & Engineering,2572.828128,91.65,9.31441650858015,40.1786233781345,1.98356175794614,5.37464100308989,32.0413656130183,32.7498579578621,-27.2475644438389,-6.52548997437579,806.589566219916,705.790940097036
Tata Metaliks Ltd,TATAMETALI,Iron & Steel,2571.8294875,828.8,11.7002387857695,19.8075207482901,12.3608205681895,11.4199471111134,16.2763535977995,20.6635529070704,-5.17798115678167,9.96666788499354,12.3232773871975,10.9210344137963
D B Realty Ltd,DBREALTY,Real Estate,2568.81273792,101.55,-15.133808989749,-12.5290639739587,-2.41757333975209,-55.2449145646867,-11.6253682123749,56.4035801464605,284.492963941605,18.80768322003,195.229660929446,112.774119758862
Apar Industries Ltd,APARINDS,Electrical Components & Equipments,2550.412113255,660.35,15.8904181511214,12.4629702247606,3.32213535683461,2.50379078604992,7.42104523574912,7.15210568025111,24.5059535971275,-1.2762145090069,23.0499574226512,17.5063866023276
Solara Active Pharma Sciences Ltd,SOLARA,Pharmaceuticals,2534.1371968,701.05,11.4459674652213,16.5039750427695,9.28884143309958,13.453650533224,,25.196123112448,-57.9227427405058,,38.9719731786333,10.4598307340717
National Fertilizers Ltd,NFL,Fertilizers & Agro Chemicals,2533.837436,51.9,10.6876895393959,11.7295784961026,2.06341331801527,1.98576095150348,6.97713608684652,7.85258396850658,-16.9583508885942,-5.8751697769091,88.1940388470183,30.2781528742775
Paras Defence and Space Technologies Ltd,PARAS,Aerospace & Defense Equipments,2531.298959205,651.6,160.921739301017,8.29378888537383,4.46139883147088,10.8775326740889,27.3591533851703,31.3602102205933,-16.098752034726,,50.1790033865506,12.3802612481858
Hindustan Construction Company Ltd,HCC,Construction & Engineering,2526.75716748,16.4,-4.14208905852268,,-4.88420803161659,-7.26177112362104,6.60337431507715,3.20483594292198,98.2803329325943,-16.2696118527317,,
Himadri Speciality Chemical Ltd,HSCL,Commodity Chemicals,2524.26579995,63.75,53.1536281311856,2.69376503153786,1.77412666569536,2.80423499123123,17.6762721962696,8.56032736742032,33.901247965274,8.04345375580442,40.122864380489,4.70868531765074
Everest Kanto Cylinder Ltd,EKC,Gas Distribution,2521.86765295,226.25,28.0083035645269,15.4446512345944,8.5726254855663,8.96455595380326,16.8243493234486,20.8492632417364,196.617212028854,48.2920417774971,32.3639894311272,9.0488014516283
Eveready Industries India Ltd,EVEREADY,Batteries,2518.2501227,348.05,-8.08375103588855,-77.8391344544115,-27.4140889690676,-24.8583603313171,3.60150810774501,-32.1709570851753,10.120649597187,7.265402162526,180.266220244171,97.0887264709485
Thomas Cook (India) Ltd,THOMASCOOK,Tour & Travel Services,2517.82651525,66.35,-9.90841177147692,-14.0767125715995,-4.96885543859032,-26.8689068877281,5.25164422550632,-21.8030325459429,10.8868938982884,-20.9244462427391,31.9490185230612,12.3549705374245
Steel Strips Wheels Ltd,SSWL,Auto Parts,2515.1539011,793.2,51.0587474847745,6.80739333218174,2.16249912200605,2.78976519759422,13.0116941920096,12.4638961568521,0.720099217114967,1.80170321054907,125.082076604831,50.6846389963966
Thirumalai Chemicals Ltd,TIRUMALCHM,Commodity Chemicals,2494.6865438,242.2,21.1970986812813,16.334149878906,9.25512338591717,10.7714555056241,17.0029854135959,20.8271936006443,141.560822433359,22.7979012207125,22.7552964914247,19.6975924472842
Authum Investment & Infrastructure Ltd,AIIL,,2482.2861365,175.35,18.3451787487991,14.6157834474713,10.1621085755699,52.9837888636542,,61.5788237136816,-69.1383878140511,135.905955941781,35.1406281647448,19.8751213515949
Jayaswal Neco Industries Ltd,JAYNECOIND,Iron & Steel,2471.19053098,24.75,-4.42643571501756,,-9.57373653189559,-15.0421805072438,8.26987376906534,16.6154285544925,101.006511123169,24.1249776892583,,
Butterfly Gandhimathi Appliances Ltd,BUTTERFLY,Home Electronics & Appliances,2469.255390855,1381.25,68.2680506180535,17.3610444465777,7.37478463875382,4.15164941117055,5.01624811243955,9.32944606413995,136.645987215045,51.4326761536023,12.6473214285714,5.15625
Amrutanjan Health Care Ltd,AMRUTANJAN,Pharmaceuticals,2454.67059481,838.55,40.1155514758948,32.6364072750547,25.5155015324312,17.7795211529521,17.3709723664365,25.0348675034867,51.0762878376823,24.4723197258261,0.621636667285211,0.324735572462424
Inox Wind Ltd,INOXWIND,Heavy Electrical Equipments,2425.56621018,109.85,-7.93784144444808,-20.3599317715413,-5.68185727208746,-38.8281786068261,-1.99735700873793,-14.6877938448245,47.4902278610298,-9.07399127919895,118.752231956295,34.0685808936943
Spandana Sphoorty Financial Ltd,SPANDANA,Consumer Finance,2413.6968453,382.6,16.6427418141074,5.39310383295993,1.99295053695472,9.6325766129568,33.0545882202752,13.8188918850706,-51.7746094657952,,195.313510959253,195.313510959253
Meghmani Organics Ltd,MOL,Commodity Chemicals,2407.084007115,96.9,12.9080008961551,17.2715442787083,10.2716071143328,11.1806604791712,,18.8065088615488,-16.098752034726,,22.3293521904811,10.5052726699232
PTC India Ltd,PTC,Power Trading & Consultancy,2405.067608125,80.75,5.36055723292695,8.89400775494991,2.14787475725343,2.44186514826115,10.6967266578899,9.28851410116438,-16.4073940100346,-1.53646602383922,222.389482371813,149.26050348534
Fino Payments Bank Ltd,FINOPB,Private Banks,2387.83439589,284,116.593476361816,14.5962511581499,2.50627179832345,2.58906222345833,,9.36259513033805,-16.098752034726,,,
IOL Chemicals and Pharmaceuticals Ltd,IOLCP,Commodity Chemicals,2386.08512879,398.4,5.36729604280637,42.8704368915654,31.9841144222053,22.3253384757543,22.7675867165586,30.9419067132699,-47.4386917158979,34.6378359383362,0.216592750093222,0.145188546765786
Gravita India Ltd,GRAVITA,Metals - Lead,2383.90898229,352.2,45.4250949369283,20.6480042492082,7.82880457078073,3.70380826016995,7.88777229191403,8.62292860570816,237.338277568887,43.9657302994736,93.9341608202914,19.6006475984889
Kirloskar Brothers Ltd,KIRLOSBROS,Industrial Machinery,2382.26778,301.75,14.7875094972067,15.6927303012887,5.79241161718307,5.81531764051879,6.77653803846747,10.6206254264025,34.4375413052591,4.79505253231398,27.1386510602941,7.58823741916839
LT Foods Ltd,DAAWAT,Packaged Foods & Meats,2381.2443871,75.2,8.68908734573984,15.7074364581034,6.91105655566861,5.84805928935569,11.8127321180836,12.6730357626804,15.6000220458344,5.69844471375334,83.0488030683772,24.993519375744
Ge T&D India Ltd,GET&D,Heavy Electrical Equipments,2374.831612125,91.9,39.3705505988894,5.54878413371537,1.46124031007751,1.712862655789,5.7208650013771,6.80204112346979,-37.6523158418109,-21.9260651931295,28.1540599280294,7.29949763066947
Bajaj Consumer Care Ltd,BAJAJCON,FMCG - Personal Products,2373.183457515,159.75,10.6363546858865,31.6421678118374,26.1221813754185,23.3303706801903,30.7089200969091,29.0667642599467,-56.7231712876529,-15.5038722608841,0.660414740457007,0
Anand Rathi Wealth Ltd,ANANDRATHI,,2372.333020135,576.2,52.6132849885784,20.0386640890607,12.0476133221113,16.1468218442256,,28.9668755595345,-16.098752034726,,13.189941483473,9.8687331962676
TV Today Network Ltd,TVTODAY,TV Channels & Broadcasters,2365.562241675,395.25,17.989066476616,14.1205021100218,11.4321979378575,16.0344344051408,29.0874990374962,28.8022338466791,30.3443750493793,9.397687239676,1.74960373948774,1.38110670260775
Dwarikesh Sugar Industries Ltd,DWARKESH,Sugar,2365.0664632,129.65,25.8336041856909,17.2309950876136,5.99384575094932,4.95950594544814,14.3450058429684,11.2868712587015,289.691545304867,23.9409891814407,105.278886182654,25.5393757233422
Automotive Axles Ltd,AUTOAXLES,Auto Parts,2358.677058,1666.9,103.769338231412,4.18604222874981,2.71771296025061,2.4905767882188,10.1870679834519,7.57472826086957,26.4383380503568,21.0778003583335,5.32262431188521,4.23246999368288
Electrosteel Castings Ltd,ELECTCAST,Building Products - Pipes,2354.63677812,39.2,-16.14202219867,-4.38834127799499,-2.28381135189045,-4.13372326979865,12.6634847299027,6.93894207063063,47.2345812986074,5.1470870148008,56.7480818753816,22.2552897761967
Bls International Services Ltd,BLS,Outsourced services,2347.1295,229.5,46.8115177502991,11.2887247838617,10.3664650850261,10.0879222582138,14.6431099983366,11.9771442367664,105.533309771165,6.51496674209595,0,0
Valiant Organics Ltd,VALIANTORG,Commodity Chemicals,2339.2729912,1033.8,20.4196315572626,25.1985130765678,14.8302534062591,15.0588235294118,26.3028105126085,27.7752218205718,-34.8379439856771,,41.0268006370804,14.8042550681322
Surya Roshni Ltd,SURYAROSNI,Iron & Steel,2320.70389873,440.85,14.6592375638304,12.1473239976981,5.3551585388749,2.84418685288956,6.82107508981377,6.89945724916414,4.89754273678493,18.5904461738887,52.409894096308,12.5958106605816
Gulf Oil Lubricants India Ltd,GULFOILLUB,Commodity Chemicals,2308.56055794,447.25,11.5376108648108,24.5406824146982,13.8370520972722,11.7405105998463,18.5967291862648,18.6150081853227,-54.002257761904,-8.90933082168567,24.3141585285897,0.651046159862889
Oriental Aromatics Ltd,OAL,Specialty Chemicals,2305.43822388,670.3,22.6156388452031,19.9602518038436,15.0655070236239,14.2765111198252,16.199451794038,21.9497507142457,3.09747807108,,13.97118196989,0
Ion Exchange (India) Ltd,IONEXCHANG,Environmental Services,2296.21787555,1639.3,15.9526043875921,33.0554598691009,10.1899735587389,9.70855450860307,11.4733878446901,16.0143260871031,2.92829461620885,35.0433226339639,12.3230245985921,2.5290674681642
Gufic Biosciences Ltd,GUFICBIO,Pharmaceuticals,2286.43617401,241.05,51.6942386165499,29.2188274153592,11.0634466025489,9.00026453411472,14.1687205973258,17.8357039659768,110.771836200568,31.1183122045657,35.4840569682293,22.0550077841204
Sharda Motor Industries Ltd,SHARDAMOTR,Auto Parts,2261.23911965,777.35,33.9219789926493,16.7607457601549,8.35898754177299,3.79183044272152,12.5743225071076,8.57228994476647,72.7617921829611,18.0651770136051,2.76198212835093,2.61808053847047
Greenply Industries Ltd,GREENPLY,Wood Products,2250.825835225,190.15,36.953305454359,14.9542117797255,6.48907212980274,5.19661123955942,11.7058145632685,10.3326479596625,-7.37948388149556,-7.16742148290219,46.4679077648783,18.4699228320854
Best Agrolife Ltd,BESTAGRO,Diversified Chemicals,2238.8022069,925,60.3776215453079,34.7418720134917,10.4865736223645,3.90838278540783,2.65620038928811,6.16402980826998,102.422391362392,96.467595511497,25.3104033315339,5.91501503817382
MSTC Ltd,MSTCLTD,Commodities Trading,2233.088,312.1,19.7705887560868,21.892292633762,5.07738574196362,11.3622646064703,10.0633815827993,16.3467728955416,-13.8546897906637,,27.6709382561161,0.774262926785554
Bhansali Engg Polymers Ltd,BEPL,Commodity Chemicals,2232.2603862,132.85,6.68601667175847,64.3567600909827,46.6866164193923,25.6308488342635,15.575828062477,35.1033693891495,-27.3545970581061,37.993746773037,0,0
Indian Metals and Ferro Alloys Ltd,IMFA,Iron & Steel,2230.73251257,435.95,13.3937707149205,13.9558657790105,6.72198701209594,8.793512177866,19.6218148663634,20.4571253583666,83.901247965274,1.89202069665209,53.3962115853179,24.0910162697477
Subros Ltd,SUBROS,Auto Parts,2230.4102925,333.45,47.0749323026592,6.1248893111762,3.33948885662331,2.62254793428686,10.386841182529,9.11969180356906,-7.6244514491697,11.3323808149926,6.50467853908844,4.13648254351544
DCB Bank Ltd,DCBBANK,Private Banks,2221.926828135,71.6,6.61681604566706,9.35278348361941,0.859012248470956,8.57323760991004,14.8147302477651,13.0056371973326,-49.1515804592234,-15.4389167093442,,
Jain Irrigation Systems Ltd - DVR,JISLDVREQS,Agricultural & Farm Machinery,2216.04594452,21.5,-7.21087447780814,,,-14.0620924752339,,5.66565238280444,46.7800358440619,-18.7717725689236,,
Jain Irrigation Systems Ltd,JISLJALEQS,Agricultural & Farm Machinery,2216.04594452,41.65,-5.60102601925943,-11.819850717063,-3.08263471187709,-6.44198549596696,9.53880770870906,7.54965205300125,81.2946128941839,-15.3631912721792,225.004950478979,85.2258229968415
I G Petrochemicals Ltd,IGPL,Specialty Chemicals,2200.599981,703.8,11.6978523336169,25.8633963924329,15.1389805411147,16.6928435156839,18.2567944906824,26.7367673809841,44.1289087507037,15.1460155215275,19.9403892944039,10.9257907542579
Steel Exchange India Ltd,STEELXIND,Iron & Steel,2199.38698969,239.15,15.7132741993999,61.1316140021401,11.7806973984328,10.0572668549216,4.6075031835713,15.2033799659417,329.245754482965,,144.826902093046,136.557219852528
Jaiprakash Associates Ltd,JPASSOCIAT,Conglomerates,2184.5901196,8.65,-3.30232962919293,-35.6183117739699,-1.82111288488363,-10.0036595250481,5.40938184693855,13.7652581023699,9.26356680585373,-8.44991230908716,1242.11799968859,1028.67143302019
VST Tillers Tractors Ltd,VSTTILLERS,Tractors,2183.25192324,2506.4,24.0525715901729,14.5876189251736,11.2478314745973,11.2017474577945,15.3743190788454,17.0599269424425,21.5814918610141,6.64582822972422,0,0
Mold-Tek Packaging Ltd,MOLDTKPAC,Plastic Products,2179.20479595,715.4,45.4379648863636,21.1552458040184,11.9928483014716,9.9954149472719,18.0444750149653,19.9012129548581,65.0839755833568,26.0522278419134,42.2487888732615,6.48929520237537
Kolte-Patil Developers Ltd,KOLTEPATIL,Real Estate,2166.1256565,283.7,-392.414068206523,-0.608629976128913,-0.144672475406334,-0.779154786438187,22.4594467349312,11.1664737599865,7.8147662006966,12.5190670686538,75.8413582525249,48.020892751289
Stove Kraft Ltd,STOVEKRAFT,Home Electronics & Appliances,2159.07101397,655.85,26.5014240084694,67.4699792960662,15.6518063840619,9.46764128249526,5.65348048341307,13.3653298625234,32.8565057440612,,17.3859678221927,6.853541217449
Acrysil Ltd,ACRYSIL,Building Products - Granite,2148.0035192,784.25,54.8940332021466,22.0979810814627,10.934596414749,12.31548799295,18.3066882215793,23.5734743335537,117.691678729919,107.43391206233,52.7734818022477,11.1918754510774
GTL Infrastructure Ltd,GTLINFRA,Telecom Infrastructure,2145.96556552,1.65,-1.68871280052252,,-18.3149898067498,-87.7094779271693,-9.75787036147702,-4.17368377460588,90.151247965274,-22.2301627449665,,
Gokaldas Exports Ltd,GOKEX,Apparel & Accessories,2138.21091747,388.55,80.7176639286521,10.2539289308663,2.76709982033177,2.16609154987163,5.51636288776419,9.29726724123833,372.643386330054,46.6932656700072,164.963629468749,35.9913124418244
Goodyear India Ltd,GOODYEAR,Tires & Rubber,2134.34389271,928.25,15.6637596705563,15.5254627387755,10.1030622080522,7.51037595974183,12.4463615577845,13.1919373418803,-15.360784700633,,1.72707457388901,1.38165965911121
Safari Industries (India) Ltd,SAFARI,Apparel & Accessories,2126.10692,935.6,-101.727603827751,-8.20235081729164,-5.14202064189147,-6.30829132836315,7.28901677061721,-0.79381847816243,27.4972881770767,,14.6421018674505,8.91429800351267
Yasho Industries Ltd,YASHO,Specialty Chemicals,2108.111052,1832,98.1429726256983,31.4863676341249,7.36979345364715,5.81294652522191,13.3655430207086,15.9910153712925,644.224966579094,,204.82706195363,67.4395033574053
Alembic Ltd,ALEMBICLTD,Pharmaceuticals,2106.89489874,82.05,6.14541739219461,18.4566684970445,17.6736225668096,409.165771571787,32.3601914582671,25.46843298723,-34.5786328096887,17.4900047288901,0.0121896535961655,0
MM Forgings Ltd,MMFL,Iron & Steel,2106.646912,873.3,45.1005547420253,9.91551328861339,3.89066814374898,5.79528535980148,19.7813191292602,18.7034739454094,67.6185089308783,26.3219221060397,126.264471631497,61.0333360702849
Wardwizard Innovations & Mobility Ltd,WARDINMOBI,,2097.728685515,79.45,1115.81313059309,9.64102564102564,7.60671656888529,4.77642276422764,-119.462833914053,7.92682926829268,-17.0512596962046,68.0236882087302,0,0
Future Retail Ltd,FRETAIL,Retail - Department Stores,2095.927965335,35.65,-0.657129588569754,-120.884522746955,-15.7262219732821,-48.6142843860647,3.08729962860545,-4.79601028522132,-52.3241545391983,-32.4992675408039,1115.79717300272,493.125422861009
Pokarna Ltd,POKARNA,Cement,2081.60856,668.05,73.5550727915193,8.03669047382398,2.94670422065921,9.39887080704087,32.6088854172149,29.465293922285,181.805372825921,25.1520590496537,83.8526137265093,61.8896517766775
Bombay Dyeing and Mfg Co Ltd,BOMDYEING,Textiles,2067.414349,99.9,-4.40700534831173,,-9.94041514455472,-36.5443639479629,20.0724312731312,9.00054529874581,17.190107204767,4.80637001499533,,
Excel Industries Ltd,EXCELINDUS,Fertilizers & Agro Chemicals,2062.59914336,1615.05,29.0098332399438,9.15977429079384,6.94169851939721,9.36907020872865,20.0834680308652,17.260963525195,73.0282460330766,34.9833611129511,1.00992308143973,0.254829428688862
Voltamp Transformers Ltd,VOLTAMP,Heavy Electrical Equipments,2058.2268928,2014.95,18.3409988665122,14.1838772466442,12.9936143483219,14.6769552707298,15.9726725268619,19.6063301072456,74.5303870381217,16.2554555726514,0,0
Confidence Petroleum India Ltd,CONFIPET,Oil & Gas - Storage & Transportation,2056.24632252,71.95,41.9043473103729,9.59110277158831,6.56960203501022,5.65348633577585,12.0987081808813,14.5006682335592,53.9958106130282,,15.7904232670588,8.65297874643669
Siyaram Silk Mills Ltd,SIYSIL,Textiles,2051.5034016,423.55,571.449415487489,0.469578752542442,0.264580485162477,0.215013835152058,9.22397379474424,5.66582417977312,93.1133991137058,4.71893897637015,18.1626160425576,10.2860644622927
ICICI Prudential Nifty 50 ETF,ICICINIFTY,Equity,2039.693312115,184.41,,,,,,,1.32245140366943,14.6826370131566,,
